target_type	target_id	image_url	alt	credit	licence	source_tsv
programme	P1539	https://www.lerextoulouse.com/media/data/spectacles/images/slider-1540.jpg	Noise Party : Mourir & Urge — Le Rex	Le Rex Toulouse (lerextoulouse.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	TMPP0998	https://cdn.sanity.io/images/rf3cqo3h/production/699911e8e0e27c408c898fb1297c2f638a4d551c-5000x4240.jpg	The Young Gods — Le Bikini	Le Bikini (lebikini.com / Sanity CDN)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0259	https://cdn.sanity.io/images/rf3cqo3h/production/699911e8e0e27c408c898fb1297c2f638a4d551c-5000x4240.jpg	The Young Gods — Le Bikini	Le Bikini (lebikini.com / Sanity CDN)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1915	https://lesjardinsdecandie.com/wp-content/uploads/2024/05/Groupe-93-1.png	Les Jardins de Candie — saison guinguette	Les Jardins de Candie (lesjardinsdecandie.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0200	https://pianojacobins.com/wp-content/uploads/2026/04/affiche-festival-piano-jacobins-2026-3.jpg	Festival Piano aux Jacobins 2026 — Cloître des Jacobins	Piano aux Jacobins (pianojacobins.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	PHG0015	https://cdn.openagenda.com/main/833e74e637154bb9a0fcbb23e400a110.base.image.jpg	Concert — Bonjour Au Revoir (Beatles) — Café associatif Le Buv'Art	Café associatif Le Buv'Art / OpenAgenda	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1816	https://s3.eu-west-3.amazonaws.com/content-tmcsi-prod-secutix-jfrr5x67/images/catalog/product/large/a1fe7959-baa1-4d95-b37d-b2f9564b238b.png	Le Centre culturel de Jean Montariol — Centre culturel Renan	Centres culturels Toulouse / Secutix	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1389	https://theatre-cite.com/assets/uploads/2026/06/TC-26-27_ECRANS_mac-2048x1280.jpg	Journées Européennes du Patrimoine — Théâtre de la Cité	Théâtre de la Cité CDN (theatre-cite.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1390	https://theatre-cite.com/assets/uploads/2026/06/TC-26-27_ECRANS_mac-2048x1280.jpg	Journées Européennes du Patrimoine — Théâtre de la Cité	Théâtre de la Cité CDN (theatre-cite.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1391	https://theatre-cite.com/assets/uploads/2026/06/TC-26-27_ECRANS_mac-2048x1280.jpg	Journées Européennes du Patrimoine — Théâtre de la Cité	Théâtre de la Cité CDN (theatre-cite.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1392	https://theatre-cite.com/assets/uploads/2026/06/TC-26-27_ECRANS_mac-2048x1280.jpg	Journées Européennes du Patrimoine — Théâtre de la Cité	Théâtre de la Cité CDN (theatre-cite.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1393	https://theatre-cite.com/assets/uploads/2026/06/TC-26-27_ECRANS_mac-2048x1280.jpg	Journées Européennes du Patrimoine — Théâtre de la Cité	Théâtre de la Cité CDN (theatre-cite.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1507	https://www.cave-poesie.com/wp-content/uploads/2026/07/Affiche_A3_NO_FP_page-0001.jpg	Chez René 2026 — Bazar littéraire — Cave Poésie René-Gouzenne	Cave Poésie René-Gouzenne (cave-poesie.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1529	https://theatrelefilaplomb.fr/wp-content/uploads/2026/07/1000151658.jpg	Le Pays des sons — Théâtre le Fil à Plomb	Théâtre Le Fil à plomb (theatrelefilaplomb.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1411	https://image.jimcdn.com/app/cms/image/transf/none/path/sd986c7d1529c4b8d/image/i977abca5fe9de1bd/version/1784636850/image.jpg	François Bry Trio — ’Round 76 — Café-Théâtre Le 57 (18 sept. 2026)	Café-Théâtre Le 57 (le57.com / Jimdo)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1841	https://theatredepochetoulouse.fr/wp-content/uploads/2026/07/2026-09-19.png	Divagueries sentimentales — Théâtre de Poche	Théâtre de Poche (theatredepochetoulouse.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1456	https://www.theatredelaviolette.com/visuels/394-aff-Affiche%20Originale%20%28A4%29.jpg	La Fée des Fleurs et le Jardin Magique — Théâtre de la Violette	Théâtre de la Violette (theatredelaviolette.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1457	https://www.theatredelaviolette.com/visuels/394-aff-Affiche%20Originale%20%28A4%29.jpg	La Fée des Fleurs et le Jardin Magique — Théâtre de la Violette	Théâtre de la Violette (theatredelaviolette.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1662	https://www.greniertheatre.org/wp-content/uploads/2026/04/Header-Huis-Clos-e1777549146201.jpg	Huis Clos — Le Grenier Théâtre	Le Grenier Théâtre (greniertheatre.org)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0269	https://www.le-taquin.fr/site/wp-content/uploads/2026/07/19-09-2026_SITE-TAQUIN_TEMPLATE_2048x1365.jpg	Irina González JAM LATINA #2 Destination Brésil ! — Le Taquin	Le Taquin (le-taquin.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1916	https://lesjardinsdecandie.com/wp-content/uploads/2024/05/Groupe-93-1.png	Les Jardins de Candie — saison guinguette	Les Jardins de Candie (lesjardinsdecandie.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1731	https://laplacedeladanse.com/images/illustrations_fr/illu_page_1365T2.jpg	On fait pas d'omelette sans casser des œufs — La Place de la Danse	La Place de la Danse CDCN (laplacedeladanse.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	PHG0016	https://cdt31.media.tourinsoft.eu/upload/wonder-brass-quartet.jpg	Wonder Brass Quartet — concert (Journées du Patrimoine) — Archives départementales de la Haute-Garonne	Haute-Garonne Tourisme / Tourinsoft	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	PHG0017	https://cdt31.media.tourinsoft.eu/upload/wonder-brass-quartet.jpg	Wonder Brass Quartet — concert (Journées du Patrimoine) — Archives départementales de la Haute-Garonne	Haute-Garonne Tourisme / Tourinsoft	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	PHG0018	https://cdt31.media.tourinsoft.eu/upload/wonder-brass-quartet.jpg	Wonder Brass Quartet — concert (Journées du Patrimoine) — Archives départementales de la Haute-Garonne	Haute-Garonne Tourisme / Tourinsoft	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1508	https://www.cave-poesie.com/wp-content/uploads/2026/07/Affiche_A3_NO_FP_page-0001.jpg	Chez René 2026 — Bazar littéraire — Cave Poésie René-Gouzenne	Cave Poésie René-Gouzenne (cave-poesie.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1458	https://www.theatredelaviolette.com/visuels/394-aff-Affiche%20Originale%20%28A4%29.jpg	La Fée des Fleurs et le Jardin Magique — Théâtre de la Violette	Théâtre de la Violette (theatredelaviolette.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1459	https://www.theatredelaviolette.com/visuels/394-aff-Affiche%20Originale%20%28A4%29.jpg	La Fée des Fleurs et le Jardin Magique — Théâtre de la Violette	Théâtre de la Violette (theatredelaviolette.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1460	https://www.theatredelaviolette.com/visuels/394-aff-Affiche%20Originale%20%28A4%29.jpg	La Fée des Fleurs et le Jardin Magique — Théâtre de la Violette	Théâtre de la Violette (theatredelaviolette.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1541	https://www.lerextoulouse.com/media/data/spectacles/images/slider-1378.jpg	Einar Solberg & Guest — Le Rex	Le Rex Toulouse (lerextoulouse.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	PHG0019	https://cdt31.media.tourinsoft.eu/upload/SUSPEND-S.jpg	Suspend's — Archives départementales de la Haute-Garonne	Haute-Garonne Tourisme / Tourinsoft	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	PHG0020	https://www.comdt.org/wp-content/uploads/2026/06/EVENT-SITE-3.jpg	Bal des étudiants CRR/COMDT (Journées du Patrimoine) — COMDT (Centre occitan des musiques et danses traditionnelles)	COMDT (comdt.org)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	PHG0021	https://www.comdt.org/wp-content/uploads/2026/06/EVENT-SITE-3.jpg	Concert / sortie de résidence — Tolosa Trobadors — COMDT (Centre occitan des musiques et danses traditionnelles)	COMDT (comdt.org)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0191	https://monuments.toulouse.fr/wp-content/uploads/sites/14/2026/06/image00001-1-scaled.jpeg	Saison musicale Chapelle des Carmélites	Monuments de Toulouse (monuments.toulouse.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1374	https://cdn.openagenda.com/main/122275e848ba481381adcf407526e8ce.base.image.jpg	Rusalka — Théâtre du Capitole	Opéra national du Capitole / OpenAgenda	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0201	https://pianojacobins.com/wp-content/uploads/2026/04/affiche-festival-piano-jacobins-2026-3.jpg	Festival Piano aux Jacobins 2026 — Cloître des Jacobins	Piano aux Jacobins (pianojacobins.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1732	https://laplacedeladanse.com/images/illustrations_fr/illu_page_1449T2.jpg	Présentation saison 2026-2027 — La Place de la Danse	La Place de la Danse CDCN (laplacedeladanse.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1784	https://s3.eu-west-3.amazonaws.com/content-tmcsi-prod-secutix-jfrr5x67/images/catalog/product/large/b7dc9ca7-dd0b-4fb6-956b-012cd6e11b09.jpg	Favo part en liv(r)e — Centre culturel Espace JOB	Centres culturels Toulouse / Secutix	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1380	https://theatre-cite.com/assets/uploads/2026/05/ChristopheRAYNAUDDELAGE_240702_RdL_3120.jpg	Qui som? — Baro d'evel — ThéâtredelaCité	Théâtre de la Cité CDN (theatre-cite.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1509	https://www.cave-poesie.com/wp-content/uploads/2026/02/TENTATIVE-EPUISEMENT_web-menu.jpg	Tentative d'épuisement #1 — Cave Poésie René-Gouzenne	Cave Poésie René-Gouzenne (cave-poesie.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1499	https://www.theatredupontneuf.fr/wp-content/uploads/2026/05/LUsine.jpg	L'histoire incroyable… usine TU — Théâtre du Pont Neuf	Théâtre du Pont Neuf (theatredupontneuf.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1530	https://theatrelefilaplomb.fr/wp-content/uploads/2026/07/1000151658.jpg	Le Pays des sons — Théâtre le Fil à Plomb	Théâtre Le Fil à plomb (theatrelefilaplomb.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1842	https://theatredepochetoulouse.fr/wp-content/uploads/2026/07/2026-09-23.jpg	Patchwork — Théâtre de Poche	Théâtre de Poche (theatredepochetoulouse.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1461	https://www.theatredelaviolette.com/visuels/394-aff-Affiche%20Originale%20%28A4%29.jpg	La Fée des Fleurs et le Jardin Magique — Théâtre de la Violette	Théâtre de la Violette (theatredelaviolette.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1462	https://www.theatredelaviolette.com/visuels/394-aff-Affiche%20Originale%20%28A4%29.jpg	La Fée des Fleurs et le Jardin Magique — Théâtre de la Violette	Théâtre de la Violette (theatredelaviolette.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1463	https://www.theatredelaviolette.com/visuels/394-aff-Affiche%20Originale%20%28A4%29.jpg	La Fée des Fleurs et le Jardin Magique — Théâtre de la Violette	Théâtre de la Violette (theatredelaviolette.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1663	https://www.greniertheatre.org/wp-content/uploads/2026/04/Comme-ils-disent-Header.jpg	Comme ils Disent — Le Grenier Théâtre	Le Grenier Théâtre (greniertheatre.org)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0192	https://monuments.toulouse.fr/wp-content/uploads/sites/14/2026/06/image00001-1-scaled.jpeg	Saison musicale Chapelle des Carmélites	Monuments de Toulouse (monuments.toulouse.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P0270	https://www.le-taquin.fr/site/wp-content/uploads/2026/07/23-09-2026_SITE-TAQUIN_TEMPLATE_2048x1365.jpg	Valentin POMMERAY TRIO — Le Taquin	Le Taquin (le-taquin.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1621	https://www.box.fr/media/cache/fiche/images/0389ddfc919a7f4750a626a165ddc0ffb34a127a.jpg	LA DAME DE PIERRE — Zénith Toulouse Métropole	box.fr / Symphonia Productions (billetterie)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1917	https://lesjardinsdecandie.com/wp-content/uploads/2024/05/Groupe-93-1.png	Les Jardins de Candie — saison guinguette	Les Jardins de Candie (lesjardinsdecandie.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1381	https://theatre-cite.com/assets/uploads/2026/05/ChristopheRAYNAUDDELAGE_240702_RdL_3120.jpg	Qui som? — Baro d'evel — ThéâtredelaCité	Théâtre de la Cité CDN (theatre-cite.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1510	https://www.cave-poesie.com/wp-content/uploads/2026/02/TENTATIVE-EPUISEMENT_web-menu.jpg	Tentative d'épuisement #1 — Cave Poésie René-Gouzenne	Cave Poésie René-Gouzenne (cave-poesie.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1500	https://www.theatredupontneuf.fr/wp-content/uploads/2026/05/LUsine.jpg	L'histoire incroyable… usine TU — Théâtre du Pont Neuf	Théâtre du Pont Neuf (theatredupontneuf.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1664	https://www.greniertheatre.org/wp-content/uploads/2026/04/Comme-ils-disent-Header.jpg	Comme ils Disent — Le Grenier Théâtre	Le Grenier Théâtre (greniertheatre.org)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1375	https://cdn.openagenda.com/main/122275e848ba481381adcf407526e8ce.base.image.jpg	Rusalka — Théâtre du Capitole	Opéra national du Capitole / OpenAgenda	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1382	https://theatre-cite.com/assets/uploads/2026/05/ChristopheRAYNAUDDELAGE_240702_RdL_3120.jpg	Qui som? — Baro d'evel — ThéâtredelaCité	Théâtre de la Cité CDN (theatre-cite.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1511	https://www.cave-poesie.com/wp-content/uploads/2026/02/TENTATIVE-EPUISEMENT_web-menu.jpg	Tentative d'épuisement #1 — Cave Poésie René-Gouzenne	Cave Poésie René-Gouzenne (cave-poesie.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1501	https://www.theatredupontneuf.fr/wp-content/uploads/2026/05/LUsine.jpg	L'histoire incroyable… usine TU — Théâtre du Pont Neuf	Théâtre du Pont Neuf (theatredupontneuf.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1665	https://www.greniertheatre.org/wp-content/uploads/2026/04/Comme-ils-disent-Header.jpg	Comme ils Disent — Le Grenier Théâtre	Le Grenier Théâtre (greniertheatre.org)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1383	https://theatre-cite.com/assets/uploads/2026/05/ChristopheRAYNAUDDELAGE_240702_RdL_3120.jpg	Qui som? — Baro d'evel — ThéâtredelaCité	Théâtre de la Cité CDN (theatre-cite.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1531	https://theatrelefilaplomb.fr/wp-content/uploads/2026/07/1000151658.jpg	Le Pays des sons — Théâtre le Fil à Plomb	Théâtre Le Fil à plomb (theatrelefilaplomb.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1376	https://cdn.openagenda.com/main/122275e848ba481381adcf407526e8ce.base.image.jpg	Rusalka — Théâtre du Capitole	Opéra national du Capitole / OpenAgenda	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1512	https://www.cave-poesie.com/wp-content/uploads/2026/02/TENTATIVE-EPUISEMENT_web-menu.jpg	Tentative d'épuisement #1 — Cave Poésie René-Gouzenne	Cave Poésie René-Gouzenne (cave-poesie.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1384	https://theatre-cite.com/assets/uploads/2026/05/ChristopheRAYNAUDDELAGE_240702_RdL_3120.jpg	Qui som? — Baro d'evel — ThéâtredelaCité	Théâtre de la Cité CDN (theatre-cite.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1377	https://cdn.openagenda.com/main/122275e848ba481381adcf407526e8ce.base.image.jpg	Rusalka — Théâtre du Capitole	Opéra national du Capitole / OpenAgenda	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1385	https://theatre-cite.com/assets/uploads/2026/05/ChristopheRAYNAUDDELAGE_240702_RdL_3120.jpg	Qui som? — Baro d'evel — ThéâtredelaCité	Théâtre de la Cité CDN (theatre-cite.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1513	https://www.cave-poesie.com/wp-content/uploads/2026/02/TENTATIVE-EPUISEMENT_web-menu.jpg	Tentative d'épuisement #1 — Cave Poésie René-Gouzenne	Cave Poésie René-Gouzenne (cave-poesie.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1386	https://theatre-cite.com/assets/uploads/2026/05/ChristopheRAYNAUDDELAGE_240702_RdL_3120.jpg	Qui som? — Baro d'evel — ThéâtredelaCité	Théâtre de la Cité CDN (theatre-cite.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1387	https://theatre-cite.com/assets/uploads/2026/05/ChristopheRAYNAUDDELAGE_240702_RdL_3120.jpg	Qui som? — Baro d'evel — ThéâtredelaCité	Théâtre de la Cité CDN (theatre-cite.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1388	https://theatre-cite.com/assets/uploads/2026/05/ChristopheRAYNAUDDELAGE_240702_RdL_3120.jpg	Qui som? — Baro d'evel — ThéâtredelaCité	Théâtre de la Cité CDN (theatre-cite.com)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	P1378	https://cdn.openagenda.com/main/122275e848ba481381adcf407526e8ce.base.image.jpg	Rusalka — Théâtre du Capitole	Opéra national du Capitole / OpenAgenda	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
programme	TMPP0810	https://s3.eu-west-3.amazonaws.com/content-tmcsi-prod-secutix-jfrr5x67/images/catalog/product/large/2a60f6a6-cf16-40a0-b4cd-ae0add1379e3.png	Moutons — Centre culturel Renan	Centres culturels Toulouse / Secutix (centresculturels.toulouse.fr)	Droits réservés — usage éditorial source lieu	lundi_fill_reuse.tsv
artiste	A0008	https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Montreuil_-_Salon_du_livre_jeunesse_2011_-_Anne_Roumanoff_-_001.jpg/1280px-Montreuil_-_Salon_du_livre_jeunesse_2011_-_Anne_Roumanoff_-_001.jpg	Anne Roumanoff — humoriste et comédienne française	Thesupermat — Wikimedia Commons (File:Montreuil - Salon du livre jeunesse 2011 - Anne Roumanoff - 001.jpg)	CC BY-SA 3.0	p0_artistes_photos.tsv
artiste	A0018	https://upload.wikimedia.org/wikipedia/commons/a/a9/Fabien_Olicard_en_2023.png	Fabien Olicard — mentaliste	VL. — Wikimedia Commons (File:Fabien Olicard en 2023.png)	CC BY 3.0	p0_artistes_photos.tsv
artiste	A0022	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b2/JDP25_Ben_l%27Oncle_Soul.jpg/1280px-JDP25_Ben_l%27Oncle_Soul.jpg	Ben l'Oncle Soul — chanteur et auteur-compositeur français	MFonzatti — Wikimedia Commons (File:JDP25 Ben l'Oncle Soul.jpg)	CC BY-SA 4.0	p0_artistes_photos.tsv
artiste	A0024	https://upload.wikimedia.org/wikipedia/commons/a/a4/Bakermat_image.jpg	Bakermat — DJ et producteur néerlandais	ZelTroy — Wikimedia Commons (File:Bakermat image.jpg)	CC BY-SA 4.0	p0_artistes_photos.tsv
artiste	A0031	https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Festival_des_Vieilles_Charrues_2022_-_Lujipeka_-_015.jpg/1280px-Festival_des_Vieilles_Charrues_2022_-_Lujipeka_-_015.jpg	Lujipeka — rappeur français	Fab_Photo_29 — Wikimedia Commons (File:Festival des Vieilles Charrues 2022 - Lujipeka - 015.jpg)	CC BY-SA 2.0	p0_artistes_photos.tsv
artiste	A0036	https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Ino_Casablanca_en_concert_%282026%29.jpg/1280px-Ino_Casablanca_en_concert_%282026%29.jpg	Ino Casablanca — concert Stereolux 2026	LISONJES — Wikimedia Commons (File:Ino Casablanca en concert (2026).jpg)	CC0	p0_artistes_photos.tsv
artiste	A0039	https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Franglish_Venoge_Festival_2025.jpg/1280px-Franglish_Venoge_Festival_2025.jpg	Franglish — chanteur de RnB, danseur et rappeur français	Apocam — Wikimedia Commons (File:Franglish Venoge Festival 2025.jpg)	CC BY-SA 4.0	p0_artistes_photos.tsv
artiste	A0040	https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Na%C3%AFka_at_the_2026_Cannes_Film_Festival-65074.jpg/1280px-Na%C3%AFka_at_the_2026_Cannes_Film_Festival-65074.jpg	Naïka — chanteuse	Harald Krichel — Wikimedia Commons (File:Naïka at the 2026 Cannes Film Festival-65074.jpg)	CC0	p0_artistes_photos.tsv
artiste	A0043	https://upload.wikimedia.org/wikipedia/commons/thumb/e/e9/DISIZ.jpg/1280px-DISIZ.jpg	Disiz — rappeur, chanteur et acteur français	Real_Jayci — Wikimedia Commons (File:DISIZ.jpg)	CC BY-SA 4.0	p0_artistes_photos.tsv
artiste	A0046	https://upload.wikimedia.org/wikipedia/commons/thumb/9/99/P2N2022Macklemore_1.jpg/1280px-P2N2022Macklemore_1.jpg	Macklemore — rappeur américain	Selbymay — Wikimedia Commons (File:P2N2022Macklemore 1.jpg)	CC BY-SA 4.0	p0_artistes_photos.tsv
artiste	A0048	https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/Mosimann_%C3%A0_Estival_Open_Air.png/1280px-Mosimann_%C3%A0_Estival_Open_Air.png	Mosimann — DJ (Quentin Mosimann)	Samuel Bouverat — Wikimedia Commons (File:Mosimann à Estival Open Air.png)	Public domain	p0_artistes_photos.tsv
artiste	A0049	https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/2016_Open_Beatz_-_Lost_Frequencies_-_by_2eight_-DSC_5232.jpg/1280px-2016_Open_Beatz_-_Lost_Frequencies_-_by_2eight_-DSC_5232.jpg	Lost Frequencies — DJ et producteur belge	Stefan Brending (2eight) — Wikimedia Commons (File:2016 Open Beatz - Lost Frequencies - by 2eight -DSC 5232.jpg)	CC BY-SA 3.0	p0_artistes_photos.tsv
artiste	A0054	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c3/Vladimir_Cauchemar%2C_lors_du_ZEVENT_2025.jpg/1280px-Vladimir_Cauchemar%2C_lors_du_ZEVENT_2025.jpg	Vladimir Cauchemar — disc jockey et producteur français	Mickaël Schauli — Wikimedia Commons (File:Vladimir Cauchemar, lors du ZEVENT 2025.jpg)	CC BY-SA 4.0	p0_artistes_photos.tsv
artiste	A0063	https://upload.wikimedia.org/wikipedia/commons/7/73/ElGrandeToto2-683x1024.jpg	ElGrandeToto — rappeur marocain	toto — Wikimedia Commons (File:ElGrandeToto2-683x1024.jpg)	CC BY-SA 4.0	p0_artistes_photos.tsv
artiste	A0078	https://upload.wikimedia.org/wikipedia/commons/thumb/b/b1/Aya_Nakamura_IMG_4756_%28cropped%29.jpg/1280px-Aya_Nakamura_IMG_4756_%28cropped%29.jpg	Aya Nakamura — chanteuse franco-malienne	Mathis.aclr — Wikimedia Commons (File:Aya Nakamura IMG 4756 (cropped).jpg)	CC0	p0_artistes_photos.tsv
artiste	A0080	https://upload.wikimedia.org/wikipedia/commons/8/8f/Kungs_in_interview_with_Dance_FM.png	Kungs — DJ et producteur français	Dance FM — Wikimedia Commons (File:Kungs in interview with Dance FM.png)	CC BY 3.0	p0_artistes_photos.tsv
artiste	A0082	https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Pendulum_Live_Electric_2007.jpg/1280px-Pendulum_Live_Electric_2007.jpg	Pendulum — groupe australien de drum and bass	wonker — Wikimedia Commons (File:Pendulum Live Electric 2007.jpg)	CC BY-SA 2.0	p0_artistes_photos.tsv
artiste	A0083	https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/Camo_%26_Krooked_-_white_background.jpg/1280px-Camo_%26_Krooked_-_white_background.jpg	Camo & Krooked — duo autrichien de drum and bass	Uafmusic VIE — Wikimedia Commons (File:Camo & Krooked - white background.jpg)	CC BY-SA 4.0	p0_artistes_photos.tsv
artiste	A0087	https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Zomboy_by_Alex_Evans.jpg/1280px-Zomboy_by_Alex_Evans.jpg	Zomboy — DJ et producteur britannique	Alex Evans / Jamesradio — Wikimedia Commons (File:Zomboy by Alex Evans.jpg)	CC BY-SA 4.0	p0_artistes_photos.tsv
artiste	A0103	https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/GRANDm%C3%A9dine.jpg/1280px-GRANDm%C3%A9dine.jpg	Médine — rappeur français	ThoMind — Wikimedia Commons (File:GRANDmédine.jpg)	CC BY-SA 4.0	p0_artistes_photos.tsv
artiste	A0112	https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Zaho_-.jpg/1280px-Zaho_-.jpg	Zaho — auteure-compositrice-interprète algéro-canadienne	AdKD2 — Wikimedia Commons (File:Zaho -.jpg)	CC0	p0_artistes_photos.tsv
artiste	A0115	https://upload.wikimedia.org/wikipedia/commons/thumb/3/30/NDLE2023Josman_1.jpg/1280px-NDLE2023Josman_1.jpg	Josman — rappeur et producteur français	Selbymay — Wikimedia Commons (File:NDLE2023Josman 1.jpg)	CC BY-SA 4.0	p0_artistes_photos.tsv
artiste	A0117	https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/DJS-Presskit05.jpg/1280px-DJS-Presskit05.jpg	DJ Snake — producteur de disques français	Arno Partissimo — Wikimedia Commons (File:DJS-Presskit05.jpg)	CC BY-SA 4.0	p0_artistes_photos.tsv
